GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2014 or later,Margin of Error; Total: - Built 2014 or later,Estimate; Total: - Built 2010 to 2013,Margin of Error; Total: - Built 2010 to 2013,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1500000US270030508081,270030508081,"Block Group 1, Census Tract 508.08, Anoka County, Minnesota",253,34,0,9,0,9,0,9,6,9,0,9,0,9,206,30,41,32,0,9,0,9
1500000US270030508082,270030508082,"Block Group 2, Census Tract 508.08, Anoka County, Minnesota",634,40,0,9,0,9,5,9,5,8,24,24,83,47,432,52,57,24,5,7,23,28
1500000US270030508091,270030508091,"Block Group 1, Census Tract 508.09, Anoka County, Minnesota",827,122,0,9,0,9,342,112,63,59,144,72,181,97,82,61,15,26,0,9,0,9
1500000US270030508092,270030508092,"Block Group 2, Census Tract 508.09, Anoka County, Minnesota",705,140,0,9,0,9,147,101,309,122,131,80,56,45,0,9,62,53,0,9,0,9
1500000US270030508093,270030508093,"Block Group 3, Census Tract 508.09, Anoka County, Minnesota",748,105,0,9,0,9,248,90,167,83,181,88,30,37,69,57,19,27,34,55,0,9
1500000US270030508101,270030508101,"Block Group 1, Census Tract 508.10, Anoka County, Minnesota",309,55,0,9,0,9,17,21,11,18,140,49,110,45,20,21,11,16,0,9,0,9
1500000US270030508102,270030508102,"Block Group 2, Census Tract 508.10, Anoka County, Minnesota",543,76,0,9,0,9,130,53,139,64,177,77,61,49,36,44,0,9,0,9,0,9
1500000US270030508103,270030508103,"Block Group 3, Census Tract 508.10, Anoka County, Minnesota",769,83,0,9,0,9,11,18,0,9,523,91,107,48,117,72,11,17,0,9,0,9
1500000US270030508104,270030508104,"Block Group 4, Census Tract 508.10, Anoka County, Minnesota",291,49,0,9,0,9,7,11,2,7,246,51,19,18,10,16,0,9,7,11,0,9
1500000US270030508111,270030508111,"Block Group 1, Census Tract 508.11, Anoka County, Minnesota",492,62,0,9,0,9,38,48,42,34,34,31,77,41,24,22,228,61,9,14,40,46
1500000US270030508112,270030508112,"Block Group 2, Census Tract 508.11, Anoka County, Minnesota",453,58,0,9,0,9,30,22,70,38,59,38,34,43,32,38,182,46,29,26,17,18
1500000US270030508113,270030508113,"Block Group 3, Census Tract 508.11, Anoka County, Minnesota",305,46,0,9,0,9,0,9,15,22,5,8,42,28,87,34,129,45,27,25,0,9
1500000US270030508131,270030508131,"Block Group 1, Census Tract 508.13, Anoka County, Minnesota",502,107,0,9,0,9,143,66,72,51,30,49,83,61,71,58,38,37,26,29,39,41
1500000US270030508132,270030508132,"Block Group 2, Census Tract 508.13, Anoka County, Minnesota",948,149,27,40,30,35,239,111,464,130,59,51,35,45,36,42,12,19,46,44,0,9
1500000US270030508133,270030508133,"Block Group 3, Census Tract 508.13, Anoka County, Minnesota",214,68,0,9,0,9,41,48,77,55,43,37,40,48,0,9,13,22,0,9,0,9
1500000US270030508134,270030508134,"Block Group 4, Census Tract 508.13, Anoka County, Minnesota",367,133,0,9,0,9,161,114,87,60,38,32,51,66,30,45,0,9,0,9,0,9
1500000US270030508135,270030508135,"Block Group 5, Census Tract 508.13, Anoka County, Minnesota",449,112,65,75,0,9,0,9,14,22,193,76,152,66,9,15,0,9,0,9,16,27
1500000US270030508161,270030508161,"Block Group 1, Census Tract 508.16, Anoka County, Minnesota",716,81,48,29,153,61,406,81,23,25,30,26,52,29,0,9,4,7,0,9,0,9
1500000US270030508162,270030508162,"Block Group 2, Census Tract 508.16, Anoka County, Minnesota",351,65,0,9,0,9,13,18,33,49,222,55,23,22,24,21,26,25,10,15,0,9
1500000US270030508163,270030508163,"Block Group 3, Census Tract 508.16, Anoka County, Minnesota",471,60,0,9,0,9,0,9,29,35,351,63,72,44,0,9,0,9,0,9,19,30
1500000US270030508164,270030508164,"Block Group 4, Census Tract 508.16, Anoka County, Minnesota",287,55,0,9,0,9,7,12,12,16,122,34,87,57,50,36,9,16,0,9,0,9
1500000US270030508181,270030508181,"Block Group 1, Census Tract 508.18, Anoka County, Minnesota",510,80,18,27,21,32,432,76,29,33,10,16,0,9,0,9,0,9,0,9,0,9
1500000US270030508182,270030508182,"Block Group 2, Census Tract 508.18, Anoka County, Minnesota",609,98,0,9,117,52,469,95,0,9,0,9,10,16,0,9,0,9,0,9,13,22
1500000US270030508183,270030508183,"Block Group 3, Census Tract 508.18, Anoka County, Minnesota",1011,98,154,73,229,75,416,103,93,45,16,17,61,42,20,23,0,9,0,9,22,22
1500000US270030508191,270030508191,"Block Group 1, Census Tract 508.19, Anoka County, Minnesota",618,65,9,14,145,57,240,67,153,46,71,42,0,9,0,9,0,9,0,9,0,9
1500000US270030508192,270030508192,"Block Group 2, Census Tract 508.19, Anoka County, Minnesota",975,67,197,77,347,96,402,86,0,9,22,33,0,9,7,11,0,9,0,9,0,9
1500000US270030508201,270030508201,"Block Group 1, Census Tract 508.20, Anoka County, Minnesota",815,64,29,41,0,9,46,30,370,77,133,50,203,64,18,21,7,11,0,9,9,15
1500000US270030508202,270030508202,"Block Group 2, Census Tract 508.20, Anoka County, Minnesota",278,58,16,20,29,27,198,50,11,15,9,14,0,9,15,17,0,9,0,9,0,9
1500000US270030508211,270030508211,"Block Group 1, Census Tract 508.21, Anoka County, Minnesota",510,68,0,9,0,9,435,74,75,38,0,9,0,9,0,9,0,9,0,9,0,9
1500000US270030508212,270030508212,"Block Group 2, Census Tract 508.21, Anoka County, Minnesota",663,67,0,9,15,17,363,66,269,64,16,17,0,9,0,9,0,9,0,9,0,9
1500000US270030508213,270030508213,"Block Group 3, Census Tract 508.21, Anoka County, Minnesota",785,70,0,9,35,45,697,76,45,32,8,14,0,9,0,9,0,9,0,9,0,9
1500000US270030509011,270030509011,"Block Group 1, Census Tract 509.01, Anoka County, Minnesota",517,57,15,22,0,9,52,32,20,15,70,39,70,34,121,48,123,38,35,17,11,9
1500000US270030509012,270030509012,"Block Group 2, Census Tract 509.01, Anoka County, Minnesota",260,37,4,6,0,9,9,8,20,17,43,23,73,30,23,18,61,26,27,16,0,9
1500000US270030509021,270030509021,"Block Group 1, Census Tract 509.02, Anoka County, Minnesota",329,89,0,9,0,9,0,9,17,28,0,9,0,9,31,37,281,106,0,9,0,9
1500000US270030509022,270030509022,"Block Group 2, Census Tract 509.02, Anoka County, Minnesota",422,96,0,9,0,9,24,27,12,20,49,48,0,9,136,59,125,55,63,62,13,21
1500000US270030509023,270030509023,"Block Group 3, Census Tract 509.02, Anoka County, Minnesota",892,90,0,9,0,9,214,68,40,36,359,81,123,51,113,83,43,23,0,9,0,9
1500000US270030509024,270030509024,"Block Group 4, Census Tract 509.02, Anoka County, Minnesota",414,71,0,9,0,9,39,31,76,41,237,85,37,34,0,9,12,20,0,9,13,21
1500000US270030510011,270030510011,"Block Group 1, Census Tract 510.01, Anoka County, Minnesota",827,73,0,9,9,14,132,57,285,80,130,58,81,53,17,20,55,43,57,42,61,36
1500000US270030510012,270030510012,"Block Group 2, Census Tract 510.01, Anoka County, Minnesota",377,64,0,9,9,15,13,19,91,41,111,51,8,13,57,36,64,44,17,14,7,13
1500000US270030510021,270030510021,"Block Group 1, Census Tract 510.02, Anoka County, Minnesota",352,57,0,9,0,9,0,9,0,9,0,9,15,22,170,51,131,58,36,31,0,9
1500000US270030510022,270030510022,"Block Group 2, Census Tract 510.02, Anoka County, Minnesota",662,78,0,9,11,16,15,22,10,17,182,75,65,45,207,87,77,39,53,41,42,36
1500000US270030510023,270030510023,"Block Group 3, Census Tract 510.02, Anoka County, Minnesota",628,78,0,9,0,9,0,9,13,17,23,26,179,52,264,73,134,53,0,9,15,14
1500000US270030511011,270030511011,"Block Group 1, Census Tract 511.01, Anoka County, Minnesota",663,121,0,9,0,9,71,78,196,141,226,108,75,67,79,50,16,25,0,9,0,9
1500000US270030511012,270030511012,"Block Group 2, Census Tract 511.01, Anoka County, Minnesota",556,93,0,9,16,26,15,23,47,47,116,82,150,67,172,89,40,31,0,9,0,9
1500000US270030511013,270030511013,"Block Group 3, Census Tract 511.01, Anoka County, Minnesota",307,71,0,9,0,9,18,29,0,9,78,49,13,22,77,52,47,45,62,64,12,20
1500000US270030511014,270030511014,"Block Group 4, Census Tract 511.01, Anoka County, Minnesota",252,52,0,9,0,9,16,24,11,24,0,9,112,58,61,46,42,34,10,17,0,9
1500000US270030511015,270030511015,"Block Group 5, Census Tract 511.01, Anoka County, Minnesota",296,82,0,9,0,9,0,9,9,15,17,28,50,52,138,77,26,27,41,39,15,25
1500000US270030511021,270030511021,"Block Group 1, Census Tract 511.02, Anoka County, Minnesota",1041,97,8,13,5,10,51,44,153,69,78,53,184,67,422,86,130,54,8,13,2,12
1500000US270030511022,270030511022,"Block Group 2, Census Tract 511.02, Anoka County, Minnesota",223,59,0,9,0,9,0,9,0,9,0,9,0,9,152,49,65,44,0,9,6,9
1500000US270030511023,270030511023,"Block Group 3, Census Tract 511.02, Anoka County, Minnesota",407,64,7,11,0,9,0,9,0,9,10,16,17,26,82,36,250,63,41,41,0,9
1500000US270030511031,270030511031,"Block Group 1, Census Tract 511.03, Anoka County, Minnesota",465,74,0,9,0,9,0,9,20,23,92,64,167,65,80,46,94,56,12,14,0,9
1500000US270030511032,270030511032,"Block Group 2, Census Tract 511.03, Anoka County, Minnesota",356,74,0,9,0,9,0,9,16,17,47,29,37,44,149,59,89,51,18,20,0,9
1500000US270030511033,270030511033,"Block Group 3, Census Tract 511.03, Anoka County, Minnesota",416,75,0,9,0,9,71,42,42,34,68,48,117,56,78,57,31,25,0,9,9,15
1500000US270030512011,270030512011,"Block Group 1, Census Tract 512.01, Anoka County, Minnesota",391,61,8,14,0,9,0,9,179,43,29,36,6,11,44,32,125,28,0,9,0,9
1500000US270030512012,270030512012,"Block Group 2, Census Tract 512.01, Anoka County, Minnesota",410,83,7,13,12,15,5,9,14,15,60,43,93,61,100,65,69,42,39,39,11,15
1500000US270030512013,270030512013,"Block Group 3, Census Tract 512.01, Anoka County, Minnesota",863,114,0,9,25,39,23,27,14,15,15,18,239,78,344,87,106,51,56,56,41,37
1500000US270030512021,270030512021,"Block Group 1, Census Tract 512.02, Anoka County, Minnesota",359,63,0,9,0,9,9,14,0,9,9,13,7,11,95,57,204,65,35,25,0,9
1500000US270030512022,270030512022,"Block Group 2, Census Tract 512.02, Anoka County, Minnesota",439,64,0,9,0,9,0,9,0,9,0,9,18,33,105,52,294,67,14,16,8,13
1500000US270030512023,270030512023,"Block Group 3, Census Tract 512.02, Anoka County, Minnesota",538,89,9,16,8,12,18,20,36,30,48,28,106,64,153,66,150,66,10,14,0,9
1500000US270030512031,270030512031,"Block Group 1, Census Tract 512.03, Anoka County, Minnesota",1007,126,0,9,12,19,21,21,26,30,99,60,299,108,310,117,178,89,10,19,52,54
1500000US270030512032,270030512032,"Block Group 2, Census Tract 512.03, Anoka County, Minnesota",658,109,0,9,0,9,0,9,61,46,129,107,62,50,282,110,124,82,0,9,0,9
1500000US270030512033,270030512033,"Block Group 3, Census Tract 512.03, Anoka County, Minnesota",591,91,0,9,0,9,15,25,56,36,171,81,313,90,14,23,13,20,0,9,9,14
1500000US270030512061,270030512061,"Block Group 1, Census Tract 512.06, Anoka County, Minnesota",717,69,0,9,0,9,0,9,0,9,18,20,59,39,278,89,352,68,10,16,0,9
1500000US270030512062,270030512062,"Block Group 2, Census Tract 512.06, Anoka County, Minnesota",328,64,0,9,13,20,8,12,9,15,14,23,14,22,24,22,212,72,26,23,8,13
1500000US270030513021,270030513021,"Block Group 1, Census Tract 513.02, Anoka County, Minnesota",314,58,0,9,0,9,10,17,8,12,0,9,10,16,105,46,159,53,17,22,5,8
1500000US270030513022,270030513022,"Block Group 2, Census Tract 513.02, Anoka County, Minnesota",923,109,5,9,0,9,189,87,138,77,44,33,101,51,241,83,181,95,24,26,0,9
1500000US270030513023,270030513023,"Block Group 3, Census Tract 513.02, Anoka County, Minnesota",418,78,0,9,0,9,0,9,0,9,0,9,29,25,215,74,118,57,36,24,20,24
1500000US270030513041,270030513041,"Block Group 1, Census Tract 513.04, Anoka County, Minnesota",455,54,7,10,0,9,0,9,9,9,0,9,17,26,97,52,277,58,48,26,0,9
1500000US270030513042,270030513042,"Block Group 2, Census Tract 513.04, Anoka County, Minnesota",547,62,0,9,9,9,10,13,4,6,10,10,20,16,102,45,231,61,77,43,84,30
1500000US270030513051,270030513051,"Block Group 1, Census Tract 513.05, Anoka County, Minnesota",445,54,0,9,0,9,51,23,17,13,45,33,32,26,95,39,113,39,72,46,20,18
1500000US270030513052,270030513052,"Block Group 2, Census Tract 513.05, Anoka County, Minnesota",461,60,0,9,0,9,0,9,16,18,61,51,15,15,100,54,201,73,22,24,46,48
1500000US270030513053,270030513053,"Block Group 3, Census Tract 513.05, Anoka County, Minnesota",422,59,0,9,0,9,65,32,13,12,68,30,108,38,96,35,60,31,2,3,10,8
1500000US270030514001,270030514001,"Block Group 1, Census Tract 514, Anoka County, Minnesota",386,59,0,9,0,9,0,9,6,10,3,7,13,16,67,31,92,46,46,35,159,53
1500000US270030514002,270030514002,"Block Group 2, Census Tract 514, Anoka County, Minnesota",637,106,0,9,72,83,150,67,57,46,7,12,47,37,92,42,98,55,13,15,101,66
1500000US270030514003,270030514003,"Block Group 3, Census Tract 514, Anoka County, Minnesota",290,67,0,9,0,9,5,8,18,19,100,37,15,19,65,54,20,20,5,10,62,42
1500000US270030514004,270030514004,"Block Group 4, Census Tract 514, Anoka County, Minnesota",757,103,0,9,0,9,15,25,17,27,46,37,33,37,237,103,115,66,33,27,261,93
1500000US270030515011,270030515011,"Block Group 1, Census Tract 515.01, Anoka County, Minnesota",1031,93,0,9,0,9,42,52,35,28,379,112,142,66,101,47,147,68,86,57,99,68
1500000US270030515012,270030515012,"Block Group 2, Census Tract 515.01, Anoka County, Minnesota",349,74,7,11,0,9,61,54,7,12,29,25,46,37,24,25,55,32,11,19,109,51
1500000US270030515021,270030515021,"Block Group 1, Census Tract 515.02, Anoka County, Minnesota",281,40,0,9,0,9,17,20,0,9,16,18,16,18,59,35,147,56,6,10,20,21
1500000US270030515022,270030515022,"Block Group 2, Census Tract 515.02, Anoka County, Minnesota",776,75,0,9,0,9,75,47,0,9,55,35,219,70,126,69,198,62,59,44,44,27
1500000US270030515023,270030515023,"Block Group 3, Census Tract 515.02, Anoka County, Minnesota",251,56,0,9,0,9,22,34,0,9,0,9,36,30,25,30,98,48,38,35,32,24
1500000US270030516001,270030516001,"Block Group 1, Census Tract 516, Anoka County, Minnesota",961,104,9,14,44,50,148,65,194,75,180,72,94,37,65,52,116,50,75,38,36,43
1500000US270030516002,270030516002,"Block Group 2, Census Tract 516, Anoka County, Minnesota",628,83,7,11,0,9,193,60,106,44,173,55,64,40,52,51,0,9,0,9,33,29
1500000US270030516003,270030516003,"Block Group 3, Census Tract 516, Anoka County, Minnesota",447,76,0,9,0,9,9,15,110,46,22,27,118,44,41,32,88,41,32,40,27,26
1500000US270190901001,270190901001,"Block Group 1, Census Tract 901, Carver County, Minnesota",1009,109,3,6,46,28,378,107,194,70,65,34,153,50,37,25,32,28,23,24,78,26
1500000US270190901002,270190901002,"Block Group 2, Census Tract 901, Carver County, Minnesota",792,156,0,9,0,9,227,73,85,81,178,109,151,86,19,25,55,67,23,36,54,42
1500000US270190901003,270190901003,"Block Group 3, Census Tract 901, Carver County, Minnesota",281,72,0,9,0,9,20,29,44,36,21,32,0,9,75,73,22,31,30,34,69,75
1500000US270190901004,270190901004,"Block Group 4, Census Tract 901, Carver County, Minnesota",322,84,0,9,32,38,84,51,8,8,108,69,22,16,15,11,0,9,3,5,50,41
1500000US270190902001,270190902001,"Block Group 1, Census Tract 902, Carver County, Minnesota",548,39,0,9,2,3,49,13,52,16,39,16,56,14,67,20,41,15,31,13,211,41
1500000US270190902002,270190902002,"Block Group 2, Census Tract 902, Carver County, Minnesota",940,55,21,11,24,18,405,44,68,21,47,15,89,19,80,26,22,15,25,14,159,33
1500000US270190903011,270190903011,"Block Group 1, Census Tract 903.01, Carver County, Minnesota",498,52,0,9,0,9,101,49,178,60,31,29,47,22,34,28,6,7,17,12,84,37
1500000US270190903012,270190903012,"Block Group 2, Census Tract 903.01, Carver County, Minnesota",869,100,0,9,38,30,114,62,48,33,104,77,86,47,56,40,106,56,89,83,228,77
1500000US270190903013,270190903013,"Block Group 3, Census Tract 903.01, Carver County, Minnesota",1520,134,0,9,59,32,499,100,507,105,113,55,160,86,42,31,17,23,54,52,69,83
1500000US270190903021,270190903021,"Block Group 1, Census Tract 903.02, Carver County, Minnesota",1804,66,0,12,152,63,901,111,434,90,140,44,69,46,22,19,2,5,9,14,75,34
1500000US270190904011,270190904011,"Block Group 1, Census Tract 904.01, Carver County, Minnesota",804,79,80,35,256,58,118,44,41,18,29,14,140,42,70,28,14,14,0,9,56,24
1500000US270190904012,270190904012,"Block Group 2, Census Tract 904.01, Carver County, Minnesota",1117,91,79,60,29,36,461,77,326,56,65,34,55,29,8,15,27,23,5,6,62,30
1500000US270190904021,270190904021,"Block Group 1, Census Tract 904.02, Carver County, Minnesota",515,60,0,9,0,9,106,36,125,57,53,30,113,54,56,52,28,25,0,9,34,27
1500000US270190904022,270190904022,"Block Group 2, Census Tract 904.02, Carver County, Minnesota",1512,118,99,50,118,53,575,106,282,81,186,61,92,56,69,35,27,21,19,19,45,31
1500000US270190905011,270190905011,"Block Group 1, Census Tract 905.01, Carver County, Minnesota",842,41,9,8,44,24,75,26,229,40,201,53,122,40,48,27,81,30,14,16,19,20
1500000US270190905021,270190905021,"Block Group 1, Census Tract 905.02, Carver County, Minnesota",1085,38,0,9,57,36,615,84,316,68,26,18,24,23,17,26,5,7,12,19,13,16
1500000US270190905031,270190905031,"Block Group 1, Census Tract 905.03, Carver County, Minnesota",385,34,0,9,18,17,12,12,131,27,136,29,5,7,9,11,32,25,11,11,31,24
1500000US270190905032,270190905032,"Block Group 2, Census Tract 905.03, Carver County, Minnesota",542,35,0,9,6,9,129,32,308,46,23,15,24,16,34,18,0,9,0,9,18,14
1500000US270190906011,270190906011,"Block Group 1, Census Tract 906.01, Carver County, Minnesota",688,78,0,9,0,9,0,9,286,68,124,45,114,49,93,38,19,27,0,9,52,52
1500000US270190906012,270190906012,"Block Group 2, Census Tract 906.01, Carver County, Minnesota",1018,71,0,9,0,9,10,16,81,36,585,78,201,71,70,41,48,30,0,9,23,25
1500000US270190906021,270190906021,"Block Group 1, Census Tract 906.02, Carver County, Minnesota",559,56,0,9,4,7,16,19,40,30,299,66,92,50,19,21,29,24,8,11,52,36
1500000US270190906022,270190906022,"Block Group 2, Census Tract 906.02, Carver County, Minnesota",467,46,0,9,0,9,33,24,114,42,237,49,18,20,0,9,20,23,17,18,28,26
1500000US270190907011,270190907011,"Block Group 1, Census Tract 907.01, Carver County, Minnesota",1299,132,16,26,12,22,279,100,723,144,143,59,26,31,0,9,22,35,0,9,78,77
1500000US270190907012,270190907012,"Block Group 2, Census Tract 907.01, Carver County, Minnesota",850,109,17,26,43,41,259,97,254,83,109,45,118,78,26,22,0,9,0,9,24,27
1500000US270190907013,270190907013,"Block Group 3, Census Tract 907.01, Carver County, Minnesota",449,85,0,9,0,9,88,82,337,74,10,17,14,21,0,9,0,9,0,9,0,9
1500000US270190907021,270190907021,"Block Group 1, Census Tract 907.02, Carver County, Minnesota",786,70,106,45,259,60,222,51,30,21,47,31,49,31,31,19,7,12,10,16,25,22
1500000US270190907022,270190907022,"Block Group 2, Census Tract 907.02, Carver County, Minnesota",248,32,0,9,0,9,69,38,107,27,43,22,4,7,10,14,11,13,0,9,4,6
1500000US270190908001,270190908001,"Block Group 1, Census Tract 908, Carver County, Minnesota",734,123,27,21,49,50,419,104,118,88,49,77,26,32,16,25,0,9,0,9,30,34
1500000US270190908002,270190908002,"Block Group 2, Census Tract 908, Carver County, Minnesota",1313,167,0,9,0,9,406,157,171,102,311,110,339,141,86,60,0,9,0,9,0,9
1500000US270190908003,270190908003,"Block Group 3, Census Tract 908, Carver County, Minnesota",628,100,0,9,0,9,47,71,301,87,181,67,99,37,0,9,0,9,0,9,0,9
1500000US270190908004,270190908004,"Block Group 4, Census Tract 908, Carver County, Minnesota",332,64,0,9,0,9,12,20,137,53,49,45,134,53,0,9,0,9,0,9,0,9
1500000US270190908005,270190908005,"Block Group 5, Census Tract 908, Carver County, Minnesota",556,113,0,9,0,9,55,40,128,61,141,64,217,128,0,9,15,24,0,9,0,9
1500000US270190909001,270190909001,"Block Group 1, Census Tract 909, Carver County, Minnesota",440,58,0,9,0,9,94,57,154,47,92,40,59,28,24,19,0,9,0,9,17,20
1500000US270190909002,270190909002,"Block Group 2, Census Tract 909, Carver County, Minnesota",495,70,10,15,0,9,55,39,197,56,44,38,165,55,17,19,7,12,0,9,0,9
1500000US270190909003,270190909003,"Block Group 3, Census Tract 909, Carver County, Minnesota",407,56,0,9,0,9,31,25,312,56,38,29,14,21,0,9,0,9,0,9,12,18
1500000US270190909004,270190909004,"Block Group 4, Census Tract 909, Carver County, Minnesota",675,77,0,9,0,9,345,82,294,61,18,20,11,17,0,9,7,11,0,9,0,9
1500000US270190910001,270190910001,"Block Group 1, Census Tract 910, Carver County, Minnesota",301,104,0,9,47,75,0,9,18,29,0,9,0,9,0,9,118,70,17,26,101,43
1500000US270190910002,270190910002,"Block Group 2, Census Tract 910, Carver County, Minnesota",912,151,0,9,0,9,217,104,192,110,172,75,110,73,0,9,29,24,0,9,192,57
1500000US270190910003,270190910003,"Block Group 3, Census Tract 910, Carver County, Minnesota",1044,139,34,35,16,24,209,83,166,78,197,103,112,55,197,87,68,62,0,9,45,52
1500000US270190910004,270190910004,"Block Group 4, Census Tract 910, Carver County, Minnesota",1841,220,0,12,35,30,1237,166,179,103,152,59,75,91,72,76,17,26,0,12,74,65
1500000US270190911001,270190911001,"Block Group 1, Census Tract 911, Carver County, Minnesota",1730,93,53,37,136,60,621,114,360,138,142,57,107,48,22,21,47,69,8,12,234,85
